"","caption","photo_id","business_id","label"
"16822","Milano","qwwPBpG4M512HC3bx6GKpg","Obr2u2nFUxhFH25be171FQ","food"
"121917","hot mess bowl - eggs, red bell pepper, potaotes, cheese, tomato, spinach and spicy cholula cream sauce","xSbeYCOF115Ss2a_fcbYsA","UMqfeCItzQ2glr4d9apGlA","food"
"142950","Tender Belly BLT+A","ckx_a2IBbsX3pVf3o9252A","O8NAbpe8z9yzyP-nXnMegg","food"
"143839","Lamb burger","YgEIElRQ28o82aEgT4qNfw","cF98fzqrMnikhXhuSz6ruQ","food"
"165313","","D-hVnpJ7DUOqEMliJm8KQg","th-nbX4ir_XmyCRFMN6Emg","food"
"84063","","WWGot2EzMog4rB4ihzueEw","2zkMnvtLRvnSeHqVb96ung","food"
"129420","Matcha latte and flat white","hLQMFoq1csCIS4vxBsIX2g","m5TwCxoYp-JcDsbepb7few","drink"
"53292","veggie bibimbap with tofu","_adTxlg4uVVMJjQh3QxBaQ","uChTCA6MsLAciDRklpO-Fw","food"
"104547","Garlic Parmesan Fries!!!","ftCMz9P_bYCu1OQaPuFb6w","qw9SyduMZ53KB6GlBQqvZQ","food"
"58279","","GF8NB5J8RPLnbwy5whPozQ","DESv2ys6SjBKA4SyDtJvxw","inside"
"102156","Chicken teriyaki white rice veggies with avocado .","RrM_s2XmFJpzoQOmeJibLQ","Y9oYrGHiMyRIRaudSWomzg","food"
"56888","","6uQCpx5CxsefuLQmqgxEpg","-wCtRhzWJ40Z4F8mmg7kWg","food"
"102760","Kids smaller then 48"" can go with an adult, on our Walk the Plank Sky Trail Ropes Course.","SDVZkXOARGdVu6wJfGv51A","6NDdfWunMCPWOnOxev2Nrw","outside"
"84261","Had thanksgiving dinner and it was the best I've ever had.","d9Std4Cg3uEwTtw-HYbaoQ","nUpz0YiBsOK7ff9k3vUJ3A","food"
"79404","Linguine di mare","WPP_RTHBbhOpA0cgZyc7_g","lvv9Vv_5i4IwvDdofO_rKg","food"
"165617","Inside","PAHYYo-STFCgubXcmfBfWQ","aJh4PsBAsRpekUc9sLgvXA","inside"
"137565","","ZWa1iJrvujnfyT_Kk0rbBw","e7pQN-zVhDaUVMeuzhDSdg","inside"
"67937","","wF7OJ2QiiTblGoFunp1hnw","jqBUVAWJRJ6QIGXVuhdVvw","food"
"100635","Sunchokes","DD6euTLci0_OPFw3HKSUvA","s4sr0anCKMyQw53xNv6DQA","food"
"42344","","gv9cD_nkrcmg5t_EA3kZvQ","Ok9vikKusbG_Ue9pJf6s3Q","inside"
"88080","","m1Z4q-iNaK5m3lv2qKy6SQ","dWw7M_JsAVUprR86--89ZA","food"
"4633","","1ip6VI3vlc8AFpCKLBauRw","Mnf10SaW1-8O3zVF_S16Dg","inside"
"24998","Quiche of the day with salad.","JEUvMDSvVLfbVn71zkqJmw","LYpujMCxfrHcSO_NA1BRQg","food"
"81656","","2-ipvcUcanG2khoueyat7g","WBX9XQDXWraCcEwYaxz2VA","food"
"134430","","EVYxGg0hQ4Yp0sz4UXQJPQ","bH3xVTnb_5w6k7ILK82Kaw","food"
"30737","","OXt_Ts02o5FC9H0s0TRrYQ","OETh78qcgDltvHULowwhJg","inside"
"157808","our bar","Fw1OpGvTbhYtFHGrWgMgaw","3yTStxt-5SuuvcUR9mZ1Hw","inside"
"89722","","CUC01NwqDCL6CBqzQwI2HA","BxKxFHXG4B2h1MXK8ebHZQ","food"
"39069","Encore Restaurant and Blue Bar","MEuQSJeuuB5h0LSq3xDI1w","hiNArIsFnQXJHwtCglSJFw","inside"
"132868","Popcorn Shrimp","3uKrMmfobm9ykWs6KnFCTQ","rkH_CkTZBKOv2q0kAq5M_A","food"
"74598","","s7Di4Q9PVCAch2rT0wq3vg","OqhMk3pIe-q-_ixiC6TNjw","inside"
"30482","","Is4XYRL2Xt_O8vk7g0BuVQ","wl0uHk7xGGPVyOz-XkstfQ","outside"
"88020","Lamb racks","mVo8-Iv8Ahr751iLa2ZIIg","1PJpo48hSChCbriXEHGSjw","food"
"70657","","9KrD2ZRjD8rTyhRDKwM82Q","_QL-D_zQ-RSdlsMZF3TLyg","food"
"21420","Stella!!!","04x6VZam83i-d5YWmgutzA","iAu8s96GKQ73Xe7j_2GyCQ","drink"
"127101","","vOafFjLgihq7tXU_csDMbA","moZpwq1hNxC-uJRpfupOTA","inside"
"25041","Peking Duck - Carved Tableside, Hoisin, Bao, Wraps (Best I've ever had, bar none)","2PjV99PaBElwDfaj6FN6JQ","5OqrwhtZ3mcmUSwLINZTWQ","food"
"16998","Handmade Pork Mandu (won tons)...very yummy, especially with the sauce :)","4wMUr84rfQ5gJ9KIfvI9cQ","Os1n1_idfw9vv9kwULGJnQ","food"
"75428","Strawberry Lemonade","zyUYliEqtYv8kfPPpUIItQ","Q6F59ID2Js8Sop2vRcVz-w","drink"
"62031","","bho3k4ODuMV_ZwTluI0r3w","QJatAcxYgK1Zp9BRZMAx7g","inside"
"91205","","TsMG7DFFjIGeUchCwAejJA","B70iTJjcPkuYn8ouUewWgw","food"
"148289","Loved these deviled eggs","U3T2q-S0qZUK83I9Are7jQ","faPVqws-x-5k2CQKDNtHxw","food"
"48556","papaya salad","44wtCYl3q_T7EoIlnGHb2A","Z3JilPsbidx5KqDCTcdQWg","food"
"185534","Mimosa","klwPjVbxMT_xQNT_QfTm_w","y7TV2trR4B9sbgXtyrqv8Q","drink"
"30541","","bJrxEiK0URSH85pN4ki1Zw","OISg1vUo1jVhUWZB3gv8oQ","food"
"103942","Seyuk bokkeum","pTcEnD6XMrlGeuxvQbY3Aw","iHsN1KSRTTkZFbf54CWy_g","food"
"35604","The Grand Prix.","6AN2IVxoCwiwF-UgyhZZRA","uKKNw68mZZaa1jcyszEbyA","food"
"192390","","pFLWZ4NCqRgmh1n0TYYkbQ","gnkyosoOepBUqog7iDdggQ","food"
"17794","","BMvPmaIJPR_nSNimCfc2iw","oG8JRklfrpXq_bP0hH6BGA","food"
"67152","Ribeye steak sandwich","R48cRytClSM7GOBI8m7flA","u4sTiCzVeIHZY8OlaL346Q","food"
"164084","","8qG_uNx1-_nGd-VgowE6ZA","6KLkGOhYWyrp6yfjvp4ZIg","inside"
"163963","Interior. Big enough for large groups","86W13raVLVLkbsan5NH8RA","i9mqSffakkmhtR_iyBnhnQ","inside"
"12403","Sushi Special: Benny Roll. Shrimp tempura with smoked salmon, avocado, and eel sauce.","mKLVf59pQz2VEg93WSLryw","ndE42tcNzqjSEW_Ciz2BOw","inside"
"30501","New decor","fPcUZ9i-UmGo2I4iSm9eZQ","MDVbJicJvqaO4WGx0vEabQ","inside"
"56819","","ABqbB3PhSJZbYnXEKSnEEg","LNOnYo13ggdoEGD-syYHIA","inside"
"140963","Titan Wellness Shot","ES0HlLMRDTKmpCYoNFGiYA","MQsccAhTxdd2Y5JBKjrT9w","drink"
"190257","Vegan brunch menu","Qt8CVms6-H7uBXFfXKsz0g","5U2tTspAnSBBtaO-UDWcKg","menu"
"155098","","ZYdz0p5Mzuoli4qRkIRTww","j1emOWHxrVqmB-5olkdNTA","food"
"17442","","mLEzpLpw4cc02v1nfb_jhw","m2zASwlOL2vecCKHfmGAnQ","inside"
"21572","","wHTsPqsVibEH6WJuyCRrnw","M8S7poDhCIzqQx1--GB-ww","drink"
"152871","","Sfdcdt2sBQScaw6dMHsyRA","aqONNC5onqX6EqHHUO1CJA","food"
"35790","","bbDYg_DIx0JnCM96WbzhZQ","rH39kXAevsXeD-2HsmLj2g","inside"
"107397","Independence Day Crepe","ojgYgBLWLzs7nnGOS9V_pw","Z2S7Bi3zamLGGn3o9NjsIA","food"
"42765","Business lunch! Yea man!","4axMiEbkkNXP9dG3J9NBfQ","vhImhRvHgAsUnBvVcRYRkQ","inside"
"191476","Crunchy Caramel Apple Sundae","wefa2TubMfkr1aqUtCd-fA","AUp7fTAH7PwxecdSO_iAhw","food"
"52390","","kqn7OzANhOj3GSiBc5cWYw","W0ya1E9jp1yB8IFiGxr4fw","food"
"137544","Ice tea","2L_fgCLT3HpTT6JZdihECw","HckbDALXYG34UZwRxi_gUw","drink"
"95215","","4o7Z8S7IHFgWiImj6XS35A","v2tjswIV3e0c8o7_7MwYmg","drink"
"36470","","tiz_xotX59MAX1i6x-I9Ow","qQjrsGBmpJ56HylhLyP3pA","drink"
"191545","Chicken and black bean pizza","9W8Bt6VlKIKOehaJT_MGFg","o9K4XEDK16T7LDYrKgstxA","food"
"101727","Carrot cupcake and orange citrus donut","68C_OzQUqEW3iiMjwbTP8g","ei7LSmqLOkiAp7aWLKD8KQ","food"
"55992","Shrimp pasta","Cju_ul0kLy6uzlB4PdP5wg","_BCwZIK6GYht9cM-HGLduQ","food"
"180106","","8FmtBIJvHWfzsgngfLtO6w","B_oZ0JvfN2NNWj7yK-bpow","drink"
"44774","","3bKr6piOnw_ANlrdMr5Gpw","rcaPajgKOJC2vo_l3xa42A","food"
"106103","","5HRBS4tH6uZk1CRBowhLpA","Zbjl53pR2W0jMrGFPM0Ssw","inside"
"128577","Taco Shop Phoenix Location","vokvUXlGzwKPQPIvVXHcTw","lrAUseySfmFeZkWOGfsKnQ","inside"
"145943","","5Yn8dVEmvf9Uw0yI3ON9tw","tz-NUMIGq_Rj0PBnYgSCrA","food"
"31097","Ackee N' Saltfish, Three saltfish fritters, piperade, plantain chips.","wnVAmP5dPAg097r1-aJEhQ","N0l4hT7UCywbZ9UEZ1R9kQ","food"
"170124","","61kb2D-sfYZwRBgO3iCOew","-iPc_YSSqvM1CpZxxeUTXw","outside"
"92557","Ambiance and decor of Loha's","uuh-UCKMNgDirO3bjO_UsQ","APLfzC4bgq7wVwq3aoDE9Q","inside"
"19863","","bGmXAYFoD_LISHWYtHJrxQ","JTNdV6u3DK-wcqX7ZXl5hw","inside"
"48555","fried shrimp","tFDQsDg4md3-IOcl3ukyxA","Z3JilPsbidx5KqDCTcdQWg","food"
"5348","","ei_yYVBAYzeCMKC3kn3N2w","fT6Uwl6abRQfiNgxre_qbg","drink"
"66186","","E3-y_oKKPauoYLNoo-s5XQ","s2I_Ni76bjJNK9yG60iD-Q","outside"
"69341","Dining room","IfIqi_c-RLZhagBR3_HnoA","HmRI5esljcm7kjWM--7Uyg","inside"
"180026","","aAB-YcFp-77CdYWvx8-f1w","7NucoWCjPzZyRPjsVR28xQ","food"
"61787","","8QGkZ69G4WhLPpWA-e5KGQ","lZZLmG1ANLq2Yb3KuVA4NA","food"
"59067","Topping the pizza","Hjz_jpQSpPEZmQYywH0X6A","6_v97fe6FsGj-kcKLljc8w","food"
"117891","","jQGCBLTZZKtvpVgMk16DLA","rP4gUHitQO4Qtnt0zq0y-g","inside"
"190377","","HQ4NCI2W3jR7F3sFieaRGA","V96iWEiPOMLOSQgO4x2rfQ","outside"
"81340","","oJCrPVKpdMXuzIxf_zvIow","Dz5cc8BKyHc_8pUTxbCXkA","food"
"7564","","jGa612kUJmRSmzwQEzbkNA","viHcW-LLmOxBMHFm0jxPvQ","inside"
"94992","","INzoR7gEmqBgZs8kBx1pXw","XBKhVOYDA3AaAN6k3TOijQ","outside"
"26037","Mardi Gras","AEHUaQCv3WGXmgjMfDZF2w","K2_zfa7cKbg5klHJYqoWnw","inside"
"163455","","zwOzBVNsnoCloNvfC33JKg","vT812nRctS62PVxUverayw","food"
"26646","","drfUWcJBWWfpeVhTmK7zLQ","n_o2DAmDBAZ-RjVDSY-5uQ","inside"
"4509","","S9FJ3r2uEmTDvOtW3VOKjg","irwDkp2eMP2x-4MfunRt8g","inside"
"83681","","AHfTsKH2WqJeykAMtrDcrw","Zz2AwpjN3HA1-L_XUC5R9g","food"
"69781","Express Lunch Chimichanga, $6.99!","FMvDEHi3hWqU3IjJMbikXQ","WPkRg0eaJZFbyXm0uNb1ZA","food"
"172533","","eaBKkvY4IkT-RsCf2EQ_vA","rO9X1ge-xQZInuy5HYIOIA","inside"
"10777","","Bv9GnRqCjaruv-ZmHm8imA","BpEEAmWJSl-XHBeVQt2ybg","outside"
"156147","","Oa6LfpY_P26Tf3i38vuN9g","U_Hxyrx7yGDliv_TPa6i_A","food"
"147359","greek salad","d4dzpsammjvqBMR1bx9fHQ","MaI27CIKfzgYc8DrPgMJ5A","food"
"14534","","c0c6KUovxSV5q17rAw-Bbw","OAbwqq66Sc2JYkO6b6rEDw","inside"
"131511","","99lCOT8p0aEUlMx2C8OmzQ","CIF-zvPmVk-hVqExQmvw-g","food"
"62278","","tY2t1TTADFG1-2Z4tO6GoA","GTR39A2jwNIS_NV8q2r_JA","food"
"44529","","0V_jD8RW_vjeAsO2sYd6BQ","aCNiO3KPX-nB2vdSRFjxdQ","inside"
"34718","","HmVEVHdHdXfTSKS4lgX0Ww","8nNB_yG1gzVpbqNH2EBucg","outside"
"192418","","Ll5eEl9VSlgy03w0_O4ckQ","9P23-V64kYz3trn9ecaJJA","food"
"103486","","FZun0xEsUROjMl_Ga484nw","DS9q1a1rh0jiFfaIMoboOg","food"
"196801","12/18/18 Pink Taco Catering: SUGAR COOKIES","9G3fO3yr8Xaq8Z2Dj0CZBQ","d4qwVw4PcN-_2mK2o1Ro1g","food"
"195761","","kkA9RBnXcxPdKubs96-lAQ","2HMVulYmq8fhlD3N3xWeQA","food"
"107264","","PgIW053NI_3Z0BBNo4NmFQ","b5OTjiOjEg_UkmObTVnf2A","food"
"156378","","WuwAu2_Mbwq_JEA-S9en2g","FuxoVLzUrVwJWImV3nghVg","drink"
"130714","","wMY7q7EmDaVmgewiMwvAeA","19fdSca3MUoaGFNX2BrjTQ","food"
"76120","","z-hsRhD--x6guJKjbihP1w","kq60WPbD4UG-dJBoD_pilw","inside"
"52564","","UG3NkZfZ-by5LzgH7rDe6w","8D0riP6OYLoQ_pPE7Q2MNQ","food"
"4417","Dine.TO - Houston Steaks & Ribs","OLs6mo9gvew9uL2Gj14NAQ","lr_czwJLinqGYf-rxkXFmg","inside"
"130827","","Y-yBN82BY5XVGXHb-mLAHw","3pDVa7t5kNNAkJTPt1lOsg","food"
"88808","Line To Order","f2sWaEopkVqviIR127Alew","0d0i0FaJq1GIeW1rS2D-5w","inside"
"146435","","nwIZAIngaFJvy_k3ZYPFnA","6Zo6Xa09a3b3p5b5x51Z3A","drink"
"110718","","GvulibIbJhuZJ-tHyNk55Q","pHQHFMBOPFtJwSEPrgvpYQ","food"
"80261","Cool ceiling design concept.","2CaFgN1GfWN2-hacy36xaw","HZRTSC7R0JWThNTCqVLnsQ","inside"
"121486","","y-Ijip_dqJDEg4Mj7w4YrQ","G4LzA_UqrzcZ5gAyWWP2sw","outside"
"147130","","E84Zje4ZHzf-nH5Fei5pFA","nJBwEYaulNXHPAUP0OBRtg","drink"
"144092","Maxim's mixed grill: beef, pork, sausage and lamb chop","F7GvB4Dwuo-Ty39J0i82Dg","Gu-xs3NIQTj3Mj2xYoN2aw","food"
"16505","","9OpOamU0IhJjz0mYhaBSxQ","fi6s29AbDqLjoQ1LSe5lrg","inside"
"142910","2/23/18 Orchids Garden Fortune Cookie","bIzPDPmFX3otN6dxuCnDOw","Jur1iiejUFw_YCkfDfy1gQ","food"
"34985","","UpYIsVXY5tHnvSHX5AOkBQ","AuIiqDeL65kczmiFSkAWrA","outside"
"156172","McDonald's Double Cheeseburger Extra Value Meal","Qw-aV_vB7ZUN4vbKHgsI6g","9Wh8GuOO9cbXKd89WAICGg","food"
"123796","{ig - @reddyseteat} truffle, Parmesan, chives fries with sriracha aioli and curry mango dipping sauce (~$8)","ZasAKzcD9Kryb8TOGoPhHQ","CVKOPzBVOj3_apFUmZ9ZWw","food"
"178897","Wow, right?!","FAqkZj_mj91zW-NXzy4d9Q","yF9G4dJAm94pfnEWzPtPYQ","inside"
"13997","Wayne Gretzky's coffee mugs and shot glasses, available at the 99 Tuck Shop.","d9VdWxTJk20Bff22EoLzNw","bZgfnQtLXly82_XmLBqOwQ","drink"
"105268","""Black and Tan, Joe Mocha Maxx, Chocolate Nutella Croissant and Blueberry Cheese Danish"" @ Joe Maxx Coffee - 6/11/17","NFSLT9gri_CZI0cxSf0b2g","urSuLlkYXXI5uwtKIxl9ew","food"
"109029","Basket of Fries","iemM2bW2zHIv2NcO1TMsQQ","0ML-qyU4P6LmoV-O2NRQuQ","food"
"15722","Beautiful 'Classic Vegas Steakhouse' ambience","VeJBjMiiksOOJ3cBR5PO1A","5z1WIr7E9P2CSzyN5seeSA","inside"
"136838","Inside the restaurant - Tables against the wall and bar-island area in the middle.","B8EW5jM1HEzlxVjbW9mzdA","yg_A_TpYkJjr1fef0J6QkQ","inside"
"39300","","DtWwBuf090KMKFAha4qLkQ","RESDUcs7fIiihp38-d6_6g","food"
"129469","","-zIItiXdRJYA-pmFzbfSrg","oRbrnRAXGQetQDbkDhJp8w","food"
"18295","Grilled calamari","-zAcfcJhv5XGD8LXA2ptMA","aY0Y058p2_iWxMAZron2mg","food"
"31221","","y4CgdUDMYgXzFCxNZ4dM0Q","aN2x1eMGssXd7EnG0kiRsg","inside"
"189117","Sausages & extra apps (macaroni & cheese + mashed potatoes)","hO2DgFPuzvn6iWNBrBhTMg","FJY3WbrP1UFPJaG_87kNdA","food"
"44203","Parsley Greek Salad","aFlQtZXFSESsD_omN37qrw","eUuKXhloFVHdQsLdodcLbw","food"
"5979","","pE0iFfXF6oLajf4FhwUsNA","-IWsoxH7mLJTTpU5MmWY4w","outside"
"104869","delicious","Y13TR7R2IPvpFcY4bGatcw","5jYYHTRka2SMS7zBOuN9RA","food"
"139816","","qxnmamt81ArkQPZMKVm6OA","eWVLCWSHCELXLLSOe9bW4Q","food"
"115342","","HAEmS8jsNsx1uWHDXEFuMA","m2OL7kEeI8O7yfZuzLLPxg","food"
"110134","","_1AVl8QmfnDx1pmTxkFh7A","nrq5H3LZicjMG0wv7gy08g","food"
"194658","","TqrdrDr4K6WpEicauFtmzQ","2weQS-RnoOBhb1KsHKyoSQ","food"
"61620","","qaaAFbhBU962kxBCPol6IQ","eC-duRpbiVsCD14oGYiDOA","food"
"179443","","uGP_qSd96TFABN1brapwbA","uMYy0jgZjtDMLr8WrN2sOA","food"
"151493","Entrance","5rqZZ5SlcyIjnO0Pup-qbQ","Ec9CBmL3285XkeHaNp-bSQ","outside"
"71752","","trOEMuYXPu95E0lfFFHwWg","2nn6Sx5EFpzFbsy5cJYHUg","food"
"44277","","_sfwz8u0LcD4QTQj80LBng","l8VmpBM-uuAn3kEcjzIv2w","food"
"104828","","ixMxasAAmC7QSGvy2fJ09g","0S46SVEicJjWzqMOI95DgQ","food"
"148636","","gJIEjcet5ps2bLRXqRW7dg","jdyM1DAiA7EzuYz1WDhjeA","inside"
"32599","Fried potatoes and spicy mayo to go with the steak","OKYspi2OeTEijUV__1ISUQ","JccZKQS8-5Oikp0u30zZ8g","food"
"197822","","kWORF14vmaBEt2JlLukOSw","qXOyVAI2vvwcZKHcVMMpBQ","food"
"171928","Belgian Chocolate Pancakes","ayhVpZrda9OOCvOVVOCgbg","8h5C4aF_MIwlLBc9JtaD7Q","food"
"167886","From Baja Shrimp to Al Pastor Tacos, order a la carte or make it a meal w/ two tacos, spicy rice & pinto beans.","zBWAJiJOE1oyURZy6RNfWg","y8d90Pt16Nip-B5UXWBP-w","food"
"105254","","HlzQCG5VfvusWClyrcVl8A","Gdv3qhsDeQzZ2Ag-Tzq6vA","inside"
"33574","","8U7ztEN4YoO50voMDW_qfA","6HTqJSuWOBV6CSE5W8X7aw","food"
"66614","Wed 13 Unplugged","8fFM69044S2Xtfo9u7n2qw","hxvrzLFpNQQFKEMNSO6FlQ","inside"
"143636","","myCNYPxdMyf7UQ6_LqQcFw","7gTsWzLnmEQBesGRtI9yew","drink"
"62474","Delicious","oODqnoOt2JSnaQpO3-L7Ww","IUtjbbqQ6jUSi4t2jjgYRA","food"
"9351","","WEG0qtegbgoWvE2_ZX1XKw","RQTatUj2f9Nz9JViTH4aAQ","inside"
"63149","","e6Tuw6vU3wjljawsyuyJEA","zsu7d3Oed4k8ABUChSp-1g","outside"
"174846","","3Tgt2J7Yfm2ZH-FCnIMlWQ","h7Lc-poURE-WgcUM4DffwA","food"
"183893","View from our table","TjTNp-uqViNS6wqd29QBcQ","BEplfZTUzYwApjMUaOA12w","outside"
"185505","","8QooIM7GKcWFSiikl41loQ","SeNOJ2zYHziptxLuiRINLg","food"
"190301","Crab on squid ink rolls","BdlW4Sk_AS5i5p2vniPW7w","RSPEJeFTKs1BsiVgjHp1WQ","food"
"124763","","31PMewDQkV-Q4peFm3VxLg","v4YmJDtKzG2Dlh-vGB241w","outside"
"46605","","4njbqXtYTlqEeoVdgo_pPA","gqRfs-c6gx_tcIx63Fx4OQ","food"
"154954","","C0B1Heu3I-8RZnhRnkSSpg","hLqh9ZUIPSJHUkqvwgaEiQ","food"
"70760","","UCdpwcYgtTjwKgN8K1nAxQ","S6BixeT6xkktY3keKSyYrQ","food"
"30925","","WHj9dhXskLaas9nCncay3w","hep6meAKTP55OZImraynwQ","food"
"14585","The best wings!","QwITvnceyPfl0haSpsvBFg","yvJqxVTO_qwRGLMtUrqzQw","food"
"138218","","mTdydmbZ61kiU8mp1kLOjw","Voeq7aGDmCGMjE_SQiHwRA","food"
"159837","","QK7dHNHWcOvIH260aJXH5w","hhhHgSaSl6GLtuDoDrMUZQ","inside"
"24544","","yu03k5yLt7QjCngjoIurWA","RESDUcs7fIiihp38-d6_6g","food"
"198495","","jm6RK7esM6AUHyfdUaIfhQ","rfvdrAv1yq5_5mFl-aOAdg","food"
"96452","Chicken Fajita Signature Avocado Tostada -  Limited Time Only","F-Kljt7sTnRJKqpwThsjeg","gbsDvIBVQtVTpzUUzlE3GA","food"
"106453","Today's special: German chocolate cake iced latte for $4.50. There's milk in lattes so I consider this healthy.","OjvKPLnYvR9qHEMusUFJRg","m9ZzN90XEU36YnoPIFzkmA","drink"
"152873","","IUYRC_NHksRZyr9f9nPDEw","fbLYRHIZAt3q839whhaBUg","food"
"157916","Happy hour sake!!","ndd0oXuVLuiCbgOKSNSk_g","FsCujpVh9Za2Dl5MIYLCxA","drink"
"175476","","lLFpNOQj4jao-zra1Zhxvg","3Jq5LfJ5fmJ5KmuA6VHmzw","inside"
"132367","","VNgoNcEsYfFdo_bGD4Q-GA","xfWdUmrz2ha3rcigyITV0g","inside"
"162917","","e8WeRI4SXbc9UUY6XW_Jrw","d4P7boUqiA2pR59jOlzYLA","outside"
"149982","","OblgmWwC5f9PE-Sj4rZSHQ","77h11eWv6HKJAgojLx8G4w","inside"
"124646","","FqNfeIy3cs19xM_qwhX4Fg","744U45t4T97Q-0wqrsmKog","inside"
"89892","Salmon Dragon Roll","HyiR5pKhkb1VOZpRYmyPrg","mCNzKFTukMYHkZVRMXIIyw","food"
"130417","","jpSDut8D8qQxieAo3QodxQ","Vx4e-u6EOxeYH15q9QlDeA","food"
"64234","","qlvxKn3-WOeURpsaT_Ds1w","rJdEbOWNfAELa0YETWf9Lg","inside"
"75943","The ODB $15 Boneless Thigh + Leg, Waffle, Buttered Maple, Dirty Sauce + Tato Salad","eZ_d5xUN3aQztgD_uTLOdw","5N8R7ALESZ30EoAzVJtabw","food"
"39660","All Day Breakfast","go6Up4Nltg1IPk8fuVWozQ","yFvhcuun4pjm7XEUYpywvQ","food"
"190370","Pork Chile Verde - very bland.  Tender pork, plenty of poblano, but very very bland.","s9Ov3dLHQZgsQ9wjvGuFRA","ojGCRzEym2W3tSTo69fhxA","food"
"156366","McDonald's All Day Breakfast Menu Items","-GqDRsL8qe234t7XW_oOfQ","t-ndtWJD7HesQwnreXv8Tw","food"
"51163","Shrimp Tempura Roll","CqPWGwLfWWCSTpIJgMhfFQ","-rx-9Ra2OHfmD1yaUS-CMg","food"
"122841","","g7bafw99OhyESC20KvZcmA","LNGBEEelQx4zbfWnlc66cw","inside"
"172250","","2QRXsnExjy5e2JgGUmYp7Q","sePTDv1dGHPID7kwuNzXaA","menu"
"155301","","-3qyz-JgdRNG5He-utJi3Q","t8uMbYL3qcuD8AkwqNprPw","food"
"127626","","nglQ0h1B2Fok4YXmWGQZ3g","nwN2iLdDDEYU5-qkLEsPNw","inside"
"196434","Interior","szdJnbWHPsF_ATzUgRpJlQ","2damZxZzaKKc5z2eK3OZmw","inside"
"10230","Dining area","X_gkpdKGwbUS8qOQXMbcvQ","PYUmLq7FkBbMyfYyHX1waQ","inside"
"179499","Sparkling Berry Lemon, 90 calories","Qjj0SCvdd61Ga7oc6WNKWw","3fPIRTnBhd81MixgS9YoMQ","drink"
"116248","","eES-54srYt2oqgXyZW-0gA","MBYMEdAI-ZlE-gr61fqs8Q","food"
"149584","Nachos","h5hyxE_Hc-r8n3aZXabyRg","xFdtOH2YIfiL72QGmtHcIg","food"
"128738","","iHyN4LjJNU-RDBHaWmzJow","mmbXj7CmjGbH-wR3j6cD0w","food"
"166166","Apparently, they do liquor here","UDRsC2VpSJ-mytZpPSfLfg","isw3cS3hOKdKeBgi3lF3-A","drink"
"52671","","S3VQPGeGH0OeP9IiPRdiRw","3T3Fk6b2Vena-Ot-KQ1USw","food"
"43107","Huarache Loco!","OgZjAc4zKqC1q_DJwSBrLQ","ovApUucCKSb9k0lTP2JieQ","food"
"64401","","AScBYDfKiWUPqDHY1995WA","HL0OMEaj_Ay5EpSC3fzD8w","food"
"36825","Del Mar Deli","5kvb5ntJoZbizwlvM_OeLw","sUMi2q41l4AzOsmJMRY8zQ","inside"
"25964","","oYefX-pxHSD1med9Bn6gyA","1g29d62cEojB-7mX7p8AzQ","inside"
"86402","Lobster tails galore!","jA_iTm79VveK_UguCcE4pQ","uhQoPguihcZTo8yp5o2ohw","inside"
"141133","","VfNzsFcSw5S1LGOYBvqTFA","6WRVv6S1IWR0nt4Lr2w7Og","menu"
"10544","","cNW_1Czf1QoR6okoqeSe0g","cnfYugAYBFKgwDCTAVdViA","food"
"111803","","70CwABen9hwtSNIzkBCG9w","HNQzTcyaW3PwJ2oC8vKWHw","food"
"2197","","VjeXj7JOJp3dB6SCHZkBUw","DoSp0KBcnwn4SYssW7P2Ow","food"
"148494","Captain's Burger","hdufTgJBf3hHEMZMXWUhfw","80Lkm305ZOkQdMEIvOy_lw","food"
"55636","Second floor","gh_ongaB3TaJCfwazVdZRg","Yl2TN9c23ZGLUBSD9ks5Uw","inside"
"166561","","rdGQtcm6tsdm6-56_9PFWg","PM0A7ZgbxvtbRCj931PbyQ","food"
"68759","","llUDL0ES16AsWs0250TmMw","oi5BvNYKud9bGC74XcnwEA","food"
"125233","","F4HK3CSl0gwTBY4IEHd4Ag","LkmrqzFEImqzfKbJxSrwEA","inside"
"99024","","BqwazixbgHsk-YgSIaUdhw","5m_xSthxwPoR-XvJvtTeNQ","food"
"105263","The 10 or so whiskys in our ""high roller"" package.","i_9-afkiM97ODRBskInySQ","WJVDUT13ZpB698C8VN6tww","drink"
"20272","Verrazano Pizza is a good choice! 2 slices and a drink for around $5...I think the toppings were an extra $0.50 or so.","hXSwqTg9hmTAUB2vA-9TFg","mIlQi6nZdFbEAjZuQ6pFfQ","food"
"141654","interior","5QdT6h-BGN8ZnTqJHJBpVg","qmymSqVwHYRqdwfcBatzpQ","inside"
"93415","Hilarious dudes that know how to mix a solid drink!","xlRRgCsUbx9zB68EQ7SJdQ","cVtpNvkn5e6DZ1HEZSSGTA","inside"
"167561","Earlier in the morning: less of a crowd","yxXLzJpqloUXhSBLdEIX_w","HeGExoygVt7pqo_39O6aFA","inside"
"17978","","HHKSHic1WweBO2z9HTgXZg","LFfYe-hh1NKFtUKV3LUgfg","inside"
"172086","12pc Family Meal","goNB5n9eMbFd02se93OMAw","A4yJu-Nq1n6nuLP6QKZkrw","food"
"69545","","xP2fkDzj82RbtvMo9yKKOA","9S5hEYGopJF1I6VglhkUhQ","inside"
